headline,label
उसको रोज़गार मानेंगे या नहीं मांगेंगेहम तो मानेंगे \U0001f606,0
1984 के सिख दंगों को लेकर UP के पूर्व डीजीपी ने फेसबुक पर डाली ये पोस्ट मिली ये प्रतिक्रिया httpstc oyMHY o cxSgU,0
लोकतंत्र की मज़बूती के लिये वोट ज़रूर करें । LokSabhaElection s2019 httpst coEwQg y7FHWx,0
नहीं मानता Mothers Day मैं आज के इस दिन कोकोई बता दे एक भी वो दिन जब माँ तेरा दिन ना हो। तुझसे ही तो दिन देखी है तुझसे ही तो रातेंतेरे बिना तो जग में ना आताफिर कहाँ सीखता ये बातें । ।हर दिन तेरा हर रात है तेरी तुझसे ही तो मैं हूँ अब क्या बोलू इसके आगे किसको क्या समझाऊँ । ।,0
माँ तेरी याद सताती है मेरे पास आ जाओथक गया हूँ मुझे अपने आँचल मैं सुलाओउंगलियाँ अपनी फेर कर बालों मैं मेरेएक बार फिर से बचपन की लोरियाँ सुनाओMiss You So Much httpstc odOU X072kY7,0
ये साला हो क्या रहा है \U0001 f602 पूरा परिवार ही साल पागल ह httpstcoEwmbaKsC9M,1
भगवान श्रीरामचन्द्र जी कहते हैंजननी जन्मभूमिश्च स्वर्गादपि गरीयसी ।अर्थात् माता तथा मातृभूमि की गरिमा स्वर्ग से भी बड़ी है।मातृशक्ति की महिमा अपार है । HappyMothersDay,0
रवीश को लेकर जिस तरह मीडिया के लोग के इंटरव्यू पर रियेक्ट कर रहे हैं मानो राहुल जी ने रवीश का इंटरव्यू लि,0
2 दिन से वेस्ट “बंगाल” में हूँ हर आदमी “झूठ” से दुखी है किसी ने भी नहीं बोला कि “भाजपा” आयेगी लेकिन TV स्टूडीयो में,0
जब तक देश में छिपे अंतिम आतंकी को खत्म नहीं कर लेता इस्तीफा नहीं दूंगा मैत्रिपाला सिरिसेना राष्ट्रपति श्रीलंकाSr,0
जिसे हमारे सैन्य बल रडार समझ रहे थे वो DTH की छतरी निकली जो बादलों में काम नहीं करते \ U0001f60a पूरे इंटरव्यू में बस 39वें सेकंड,0
अच्छे दिन भी आए हैं बादलों के कारण दिख नहीं रहे ।,0
निरहुआ तो गजब कर दिए कह रहे हैं मुझे हराने वाला कोई पैदा ही नहीं हुआ । ईश्वर के लिखे को भी वह बदल सकते हैं । बशीर बद्र,1
हर गली हर कस्बा हर शहर हर गाँवमें जयकारे गूँज रहाप्रभु श्री राम का आइए जयकारे लगाकर दिन की शुरुआत करें तैयार हो औ,0
बेटा जिसने इसको लिखा है उसके बारे में बता देहांडू,1
बस एक फौजी से फट गई सोचो पूरी फ़ौज खड़ी हो गई तो फट कर होद हो जाएगी मोगली जी \U0001 f602 \U0001 f602 \U0001f602,1
हमारा वोट लोकतंत्र ओर संवेधानिक संस्थाऔ की मजबूती के लिए,0
दंगों में हजारों को मरवा कर साहब राष्ट्रभक्ति के बादल के पीछे ऐसे छिपे कि अभी तक न्याय का रडार पकड़ नहीं सका उनको,1
अहंकार तो अच्छेअच्छे का मिट जाता है निरहुआ तुम्हारा भी मिट जाएगा । ईश्वर से बड़ा न समझो खुद को 23 मई का इंतज़ार करो \U0001f644 MondayThoughts httpstcoeH exPTs ngU,0
एक तरफ जवानों की शहादत एक तरफ जवानों का अपमान लगता है यही है मोदी का नया हिंदुस्ता न। Shame Shame,0
28 अप्रैल की घटना को इतने दिनों को छिपा कर रखा गया । इसकी वजह से पूरे राजस्थान में हर तरफ आक्रोश है । राजस्थान का एक भी जिला नहीं छूटा है जहां दलितों पर अत्याचार न हुआ हो । महिलाओं के साथ बलात्कार की 46 घटनाएं हुई हैं श्री,0
जनरल नालेज का सवालIP hone का जो थोड़ा सा सेब कटा हुआ हैउसको किसने खाया किसी के पास जवाब हो तो बताना \U0001 f600 \U0001 f600 \U0001 f600,0
KAHASUNI एक इंटरव्यू के दौरान पीएम मोदी ने कहा बालाकोट हमले की विशेषज्ञ तारीख बदलना चाहते थे लेकिन मैंने कहा कि इतने बादल,0
इसने तो झूठ बोला ही सामने जो अपने आप को पत्रकार कहते हैं वो भी कितने आराम से सुन रहे हैं । इन बिके हुए दलालो की इतनी हिम्मत नही हुई कि मोदी को झूठ बोलते हुए टोके ।,1
बेटी मैं पहलवान से शादी नहीं करूँगीमुझे डर लगता हैमॉं मत डर बेटी टीवीचाहे 21″ का हो या 72″ का रिमोट 6″,1
भाजपा ने बनाया वर्ल्ड रिकॉर्ड कोसों पीछे छूटी कांग्रेस।ट्विटर पर 11 मिलियन फाॅलोअर्स के साथ बीजेपी विश्व की सबसे बड़ी पा,0
जंगल में मंगल httpstcoY pcQ4HXfZ m,0
जैसे शरीर मरने के बाद आत्मा इधरउधर भटकती रहती हैंठीक उसी प्रकार 23 मई को कांग्रेस अंतिम सांस लेगी और उसकी आत्मा,1
भाजपा और संघ की देशभक्ति केवल थोथी है ये दोगले लोग देश विरोधी नारों तक का बेजा इस्तेमाल कर रहे हैं ये देश की आन बान शान,1
बाप ने चारा बाहर खायागोबर जेल में कर रहा हैकह रहा हैशेर का बेटा हु। कोई न कोई लफड़ा है,0
1 लोक सभा टिकेट 6 करोड़ दिल्ली की 7 सीट के 42 करोड़ पर फिर भी को 308 करोड़ का नुक्सान हुआ । कैसे,0
सोनिया चर्च मेफादर किसी को सचिन हुआविराट हुआधोनी गौतमयुवराज भज्जी हुआ मुझे पप्पू क्यों हुआफ़ादर अब हुआ तो,1
अबकी बार इसके लात लगनी जरूरी है,0
2al ya3ny elwad gab el 99 hhhh,0
अगर आपको पता है की इससे सुसु कैसे निकलता है तो करें httpstcoLFnoOnqwfo,1
BJP4 Gujarat आपको याद होगा की विधानसभा चुनाव के दौरान एक नामदार यहां आकर कह गए थे कि मेक इन इंदौर और मेक इन मंदसौर फ़ोन बनाऊंगा इतना गाजे बाजे से कहा और यहां की मीडिया ने उसे छापा भी। लेकिन कांग्रेस के पूरे मेनिफेस्टो में इसका उल्लेख तक नहीं है पीएम httpstc oqLIFiW3J x8,1
आपको मोदी से डर लगता है सो 247 की नाम की माला जपते ही रहते है । Delhi की विकास कम और ख़ुद के विकास के लिए मोदी को गालियाँ देते ही रहते है ।,0
मित्रो यह वीडियो हर बूथ के हर कार्यकर्ताओ ही नही हर मतदाता तक पहुँच जाए \U0001 f914 \U0001f447 \U0001f447 वीडियो देखें वह अपने सभी मित्रों के बतायें ।,0
सिर्फ़ दिखाई ना देना किसी का छूट जाना नहीं होता है शायद,0
तुम पिछड़ो दलितों और मुसलमानों को बेवकूफ बना सकते हो पर जो ब्राह्मण खुद दूसरे को बेवकूफ बना ता है तुम उसको कभी बेवकूफ नही बना सकते,0
इस्लाम एक रोज mothersday बना कर फरोमिटी निभाने नही बल्कि हर दिन Mothers के नाम करने कहता है,0
हाए गजब हो गया \U0001 f602 \U0001 f602 \U0001 f602 लिबरान्डूओं को एक इंट्रेस्टिंग टॉपिक मिल गया मोदी को नीचा दिखाने कालिबरान्डू आज कितने खुश नज़र आ रहे,0
इसे एंकरिंग कहे या दलाली,1
Sukoon ka nam suna hai wohi milta hai \U0001 f602 \U0001 f602 \U0001 f602 \U0001 f602 \U0001f602,0
कहतेकि आमजनता जो कहेगी वे वही करेंगे आम जनता पिछले दो साल से लगातारबैलटपेपर की मांग कर रहीइस पर रा,0
केजरीवाल के लड़के का स्कूल का नाम भी बता दें,0
आप भड़वे हैं कांग्रेस के हिन्दू को बड़ी आसानी से आतंकवादी बना दिया शुक्र करो हिन्दू आतंकवादी है नहीं वरना तुम जैसे कुत्ते इस देश में भोंक नहीं पाते शर्म बची हो तो अपने बयान पर माफी जरूर मांग लेना वंदे मातरम \U0001f64 f,1
जब इन्हें मौका मिला तो इन लोगों ने अपने लिए लाखोंकरोड़ों के बंगले बना लिए ।जब मुझे सेवा का अवसर मिला तो मैंने गरी,0
अब हो गई तो हो गई,0
रामधारी सिंह दिनकर कि एक कविता की पंक्तियां जब श्रीमती ने अम्बाला की जनता के सामने सुनाई तो जनता मंत्रमुग्ध हो गई,0
बातबात पर लोकतंत्र की हत्या की बात करने वालेनेताबुद्धिजीवीऔर So Called लेखक मीडियाबंगाल मैं होते जंगलराज पर चुप्,0
23 मई को राहुल गाँधी की हरकतें ऐसी होगी \U0001 f923 \U0001f602 httpstcoZssslpmZwZ,1
फालो कर ले साहबआप का ही वही पुराना हरी ऊँ हूँ,0
उसका अपना अहंकार,0
BREAKING NEWSदिल्ली में सभी कांग्रेस बूथ पर पसरा सन्नाटाकेजरीवाल ने की थी जनता से अपील कांग्रेस को वोट दे कर अपना वो,0
भाजपा के शासन में यह कैसा लोकतंत्र गुजरात के ज़ुनागढ़ में मीडिया कर्मीओ पर जमकर लाठीया चलाई गई । ज़िम्मेवार के ख़िला,1
चुनाव आचार संहिता का उल्लंघन कर लगातार चुनाव आयोग को अंगूठा दिखा और साथ ही विपक्षीदलों को चिढ़ा रहे मोदी को ही चुनाव आ,0
ThursdayThoughtsवेदमेराभेदहैकबीर देव जो मृतलोक में शिशु रूप धारकर आता है वही जैसे दूध से दही बनाने की विधि होती,0
राहुल के एक शोध करवा लो ये पिछतीस क्या होता है 25000 करोड़ लोगोँ को कैसे गरीबी से निकालेगा गुजरात,0
केजरीवाल का अगला भाषण \U0001f447 “मोदी जी300 सीटों के लिए और कितने Ma soodAzhar बैन कराओगे यह हमारी पार्टी बर्दाश्त नहीं करेगी ” \U0001 f600,1
bata do us jhotay ka naam,0
फेंकू ने तो हद करदी यार जो आदमी 35 साल तक भीख मांग के खाता रहा उसके पास 1988 में डिज़िटल कैमरा आया कहाँ से अब तो इस,1
मुझे कहना नही आया तुम्हे समझना नही आया दोनो ही खतावार थे पर सजा सिर्फ मुझे ही मिली,0
सब प्रियंका वाड्रा का ड्रामा है,0
Kawhi is insane \U0001 f525,0
सब से बड़ा डरपोक तू हेतू क्यों छोड़ के भगा,1
कठुआ रेप कांड को धार्मिक एंगल देने वाली हर फेमिनिस्ट बहन की लवड़ी से अनुरोध है बांदीपोरा में एक नमाजी ने एक बच्ची का इफ्,1
सड़को का हुआ सुधार फिर से मोदीअनुराजSha h4ModiAnurag httpstc o9pYjJdK irk,0
मोदी जी की मानसिक हालत देखकर चुनाव आयोग से निवेदन हैं कि बाक़ी के दो चरण जल्दी से निपटा लें \U0001 f64f नहीं तो मोदी जी माँ बहन,1
23 मई को विजय चौक दिल्ली फाँसी लगाएगा चोकीदार चोर जी भासन में कहा कांग्रेस 40 सीट से ज्यादा आया आत्म हत्या करेंगे नितीस फाँसी का जल्लाद रहेगा,1
हम रात को जाग जाग कर मोदी के लिये लिखते हैं । तो पागल मत समझो हम आने वाले पाँच साल चैन से सोने का इंतजाम कर रहे है \U0001f60 a,0
नोटबन्दी के बादखान शाहरूख खान सलमान खान आमिर किकितनी फिल्में हिट हुई राज क्या है ।,0
आज चुनावी रैली के दौरान भिवानी हरियाणा में News 24 चैनल के संदीप चौधरी जी और संजीव त्रिवेदी जी को इंटरव्यू दिया । इसका,0
मैं आठ दिन की ड्यूटी के बाद घर आता हूँ तो मेरा बेटा मुझे चिपक जाता है पूरा दिन मेरे साथ रहता है खेलता है इसबिच में किसी,0
हिंदुस्तान की बड़ी कूटनीतिक जीतमसूद अज़हर को UNSC ने अन्तर्राष्ट्रीय आतंकवादी घोषित कियामोदी है तो मुमकिन है । रा,0
pooja303 singh Pooja ji ye sab kaha se khoj ke lati hai,0
इन्हे ऊपर वाला एसे ही तोड़ते रहेगा,0
गुजरात के गांव ओ में जातिवादी ओ का आतं क। उपर से पोलिस भी जातिवादी ओ के साथ। DalitLivesMatter,1
शर्त लगी थी दुनिया को एक लफ्ज़ में लिखने कीलोग किताबें ढूँढते रहे मैंने माँ लिख दिया \u2764 \u2764 \u2764 \u2764 Loveyouammi \U0001 f618 \U0001 f618 Happ,0
Maaze ka hai yar,0
एक मोदी के पीछे सारी दुनिया हाथ धोकर पड़ गई हैमतबल साफ़ है बंदे में सिर्फ़ दम ही नहीं सारी दुनिया को अपने पीछे नचाने की ता,0
धोबी का कुत्ता ना घर का ना घाट का मोमता दीदी ने भी को दलाल की उपाधि दे दीMa mataBanerjee httpst,0
विगत पाँच साल में मोदी का इंटरव्यू लेने वाले हर पत्रकार को भक्त और गोदी मीडिया कहकर खुद को दुनिया का इकलौता महान पत्रकार ब,0
मोदी जी ये पहला चुनाव मैं देख रहा हूं जो देश की जनता लड़ रही है देश का गरीब लड़ रहा है । अपने इस सेवक की सरकार को वाप,0
करता नही है कोई कद्र यहाँ किसी के अहसासों की हर किसी को फिक्र है बस मतलब के ताल्लुक़ातो की सुप्रभात \U0001 f64f \U0001 f64f \U0001f64 f,0
ये भीड देख कर ऐसा लगता है कि मध्यप्रदेश के मुरैना से बसपा प्रत्यासी करतार सिंह भडाना का जीतना तैय है,0
सच बोलो तो मिर्ची लगती है जाकर देख लो श्रीलंका में मदरसो के हालात \U0001 f622,0
पता है मुझे सब पता है \ U0001 f60f \U0001 f60f \U0001 f60f \U0001 f60 f लेकिन कम से कम तीन रुपे तो दे ही देती पगली \U0001f644 \U0001 f644 \U0001 f644 \U0001f644 वरना आइस क्रीम वाला उसके बाद कल ही आ,0
सब अपने अपने सेनाविभाग में रह कर सजगकरिये रक्षा भीष्म की सब प्रवेशपथों पर अलग।हर्षित उसे करते हुए प्रतापी भीष्म ने तत्काल,0
एयर स्ट्राइक के दिन हवाईजहाज़ स्टार्ट नही हो रहा था सब चिंता में थे तब मैंने बजाज चेतक स्कूटर की तरह जहाज को थोड़ा,0
बिल्कुल सही चौकीदार का चेहरा उतर गया है उसके पास अब कोई चुनावी मुद्दा नहीं है ना रोजगार काना किसानना कालाधनना 15लाखना,0
मै चुनाव लड गया तो मोदी के पैरोंतले जमीन खिसक जाएगीराबर्ट वाड्रा \U0001 f602 साला जब भी बात करेगा जमीन की ही बात करेगा है \ U0001 f3 dd,1
Name change kia hai apun thek hai \U0001 f610,0
ये खास दवा चमचों के खास जगहों पर उमड़ी खास बीमारी के लिए बनी है परंतु हैरानी की बात तो ये है कि ये दवा भी चमचों पर कम असर कर रही है । इसीलिए कह रहा हूँ कि ज्यादा से ज्यादा ट्यूब खरीद के रख लो कहीं रूह अफज़ा की तरह स्टॉक ना खत्म हो जाए ।,1
अगले साल,0
लड़ो आतिशी कि आज दुश्मन पीठ पर कर रहा वार है । लड़ो आतिशी कि हारा हुआ हताशा में कर रहा दुष्प्रचार है।जीतो आतिशी कि तुम,0
पाकिस्तान को आतंकीस्तान घोषित करना ही चाहिए ।,1
गुलाम मानसिकता के चाटूकार,1
आधे घंटे सड़क कर सड़ता रहा हमारे PMका शरीरपर इटली की सोनिया ने नही खोलने दियापार्टी का मुख्यालय।देश के प्रधानमंत्री थे,1
मित्रों अगर विंग कमांडर अभिनंदन जी को लादेन किलर अपाचे हेलीकॉप्टर देकर पाकिस्तान का चक्कर लगवा दिया जाये तो केसा रहेगा,0
जी23 मई 2019 को सिर्फ औऱ सिर्फयही देखने कोमिलेगा \ U0001 f447\U0001f3fb \U0001 f6a9 httpstcon0 erSssnxz,0
जैसे तुझे सब पता है destructive ideology के बारे में । वो भी परदेसी पेपर में जा के लिख के। बीबी कोई और देश ढूंढ़ लो23 के बाद लोग जूते मारेंगे यहां,0
अगले इंटरव्यू में कोई पत्रकार ये मोदी से ये न पूछ लेंक्या आप चड्ड़ी पहनते हो,1
कैसे बोलेंगेलङको से गल्तियाँ हो जाती हैं वाली पार्टी है ये।,0
कांग्रेस 40 सीट जीती तो मोदी लगाएंगे फाँसीखड़गेकांग्रेसियों तुम्हारे पास गिनती के ही दिन बचे है बकवास करने के लिए।23 मई के,1
अरे 9बच्चों की मैया को इस तरह अनाप सनाप झूठ व मनगढ़ंत अफवाह फैलाने से नौ बच्चों को ही पाप लगेगा ।चारा खाक,1
दलाली पर जीने वाला दल्ला पगार काटने की बात कर रहा है \ U0001 f923 httpstcoQuS8 mB4Yhj,1
समाज़ खत्म हो गया सिर्फ एक गन्दा व्यापार बन कर रह गया है ये शादी नाम का पवित्र बंधनजो आज के टाइम में सबसे गंदा धं,0
कहाँ पे \U0001f644,0
आजमगढ़ के मेहनगर विधानसभा की बूथ संख्या 57 के पीठासीन अधिकारी वृद्ध महिलाओं और बुज़ुर्गों का स्वयं वोट डाल रहे हैं । इसका संज्ञान ले कर उचित कार्रवाई करे चुनाव आयोग। ECISVEEP ceoup httpst coNuM p7bGLwu,0
मैं सबके योगदान का सम्मान करता हूँ और मोदी जी का योगदान ये है कि उन्होंने दिखाया कि देश को किस तरह नहीं चलाना चाहिए,0
Dear Delhi BJP Voters मै जानता हूं कि तुम्हारे पास बादलों के कारण राडार से बचाने वाले वैज्ञानिक नेता के अलावा कोई विक,0
पेचकस बाबू केजरीवाल के खिलाफ है वोट डाल दिया ।,1
अगर रडार वाला ट्वीट कहीं राहुल गांधी ने किया होता तो अब तक भक्तों ने चड्डी सिर पर पहनकरमुँह से गोमूत्र के फूफ़ारे छोड़ते हुए नागपुर तक नागिन डान्स किया होता,1
गौ माता की हत्या करने वाले रिजील मक्कूट्टी को क्यों प्रोत्साहित कर रहे हैराहुल गाँधी और प्रियंका वाड्रा https,0
गलियाँ,0
\U0001f331 २ से ४ चम्मच लौकी के रस में एक चम्मच जीरा चूर्ण व एक चम्मच शहद मिलाकर सुबह खाली पेट लेने से ह्रदय के स्नायुओं को बल मिलता है । SummerHealthTi psByBapuji,0
एक समय वो भी था जब यासीन मालिक जैसे आतंकवादी प्रधानमंत्री के घर रात्रि भोज के लिए जाते थे । अब मोदी राज में यही देश के,0
तुलसी साहब ये क्लाउड कम्प्यूटिंग क्या होता हैमोदी हर बात मैं ही बताऊंगा चोटी अबअरे बादलों पर बैठ कर Tweet करना,1
जब इन लोगों को मौका मिला तो NRHM में घोटाला कर दिया एंबुलेंस में घोटाला कर दिया ।जब मुझे सेवा का अवसर मिला तो हर गरीब को साल,0
गोभी जी सोचे थे कि रमजान में मुसलमान वोट नहीं करेगा उसे ये कहां मालूम था की मुसलमान रोजे की हालत में और ज्यादा करेगा आ,0
हे ईश्वरहिंदुस्तान एक साथ रहे तो सही बोले थेलगता उसके बाद शॉर्ट सर्किट हो गयाहिंदुस्तान एकसाथ मरेपप्पू भैया ये टंग स्,0
दोस्तों दिल्ली की जनता ने तो आप को बहुत आगे करके भेजा है अब EVM की रखवाल कर लो ।,0
जिसतरह मुसलमानों और देश के हिन्दू विरोधी नेताओ ने 1990 में कश्मीरी पंडितों को घर से भगाया और बहू बेटियों के साथ दुष्क,1
बालात्कार के बाद बच्ची को पथ्थरों से कुचल दिया गयामहिला आयोग कैण्डल गेंग बालीवूड भढवे नचनिया चुप क्यों \ u2754 सुप्रीमको,0
अब कोई भगोड़ा किसान का हक नही खायेगा । क्योकि अब किसान का अलग बजट आएगा । अब होगा न्याय httpstco woZVSkGR f3,0
नरेन्द्र मोदी जी चुनाव हार रहे हैं डर रहे हैं । जिसके कारण मोदी जी शहीदों जवानों किसानों और युवाओं का अपमान कर रहे हैं ।,1
अरे मोदी जी को यौवन बरकरार रखने के लिए लखटकिया जापानी मशरूम मिल रहा है ना चुनाव में वह सप्लाई नहीं रुकी ना जापानी मशरूम,1
पापा बादल वाली एक और कहानी सुनाओ ना httpstcob izTAGH8 kG,0
मज़दूर की मज़दूरी उसका पसीना सूखने से पहले अदा कर दो। हज़रत मोहम्मदLabourDay,0
संघ वाले हिन्दुओ को मुसलमानों से नफरत नही सिखाते हैबल्कि अब्दुल कसाब और अब्दुल क,0
दुनिया का कौन आदमी माँ के पास कैमरा लेकर जाता है यही बोलता था न यह राष्ट्रीय कलंक httpstcoX ptMLvUpPQ,0
साफ साफ कहो ना। पप्पू मूत पीना है \ U0001 f61c \U0001f61 c,1
जरुरी है ।,0
मां को लिखना है या आसमां को लिखना हैबात तो एक ही हैहर वक्त उन्हीं के साए में तो दिखना है \ u2764 \ufe0f happymothersday,0
जब जब गोभी जी कोई इंटरव्यू देते है तो कसम हग मूत छीछालेदर कर देते है।1988 में ये डिजिटल कैमरा और ईमेल यूज़ करते,1
लोकतंत्र के पर्व पर अपने हरियाणा वासियों से मेरी अपील12 मई को ऐनक का बटन दबाकर प्रदेश में सांप्रदायिक ताक़तों को हरा,0
पुलवामा में 40जवानो को मरवा कर मोदी ने4 फेज चुनाव तक खूब वोट बैंक की राजनीति कीअब हवा ठंढ़ा हुआ तो गढ़ चिरौली में 16 ज,1
महान पत्रकार है । इसको तो cnn में होना चाहिए था । यहाँ तो इसकी प्रतिभा का भ्रूणहत्या हो जायेगा,0
मोदी सरकार की बहुत बड़ी कामयाबी UN ने मसूद अज़हर को ग्लोबल आतंकी घोषित किया मोदी है तो मुमकिन है \ U0001f4aa \U0001f4aa \U0001f4aa \U0001f4aa \U0001 f4aa चमचो के मुंह प,0
कभी कभी इंसान चिंता और तनाव में इंसान तब भी होता हैंजब वो खुद के लिए कम और दूसरों के लिये ज्यादा सोचतासमझता है,0
yadavtejashwi रडार से बचने के लिए बादलों के बीचोंबीच बक्सर के असली ग़रीब चाय वाले की चाय पी रहा हूँ। बादलों में रडार से बचने की अद्भुत,0
जिस देश का प्रधानमंत्री कह रहा हो की मे सुरक्षित नहीं हु तो वो देश की जनता को क्या सुरक्षित रख पाएगा h ttpstcoz h6r64b1Ao,0
अरे ये वो वाले है काले को सफ़ेद और ले लो ले लो ६ करोड़ में ले लो अपने व्यभिचार का स्वयं पोस्टर बनाते है और फिर मंच पे घड़ियालों साँसों देखो इसने मुझे ऐसे कहा इसलिए मुझे वोट दो,0
सब साथियो ने कोशिस की ओर 3 जान बच गयी गर्व है अपनी आप की टीम पर । मानवता से बड़ा कोई धर्म नही है । । हमने तो नही पूछा घाय,0
मम्मी से अक्सर लड़ाई हो जाती है पापा की लाडली जो हूँ गुस्सा भी होती हूँ बहुतपर नौकरी से जब वो नौकरी से थकी हारी आती हैं तब एक ही चीज़ दिमाग में आती हैकर शायद मेरे लिए ही रहीं है वो इतनी मेहनततब सिर्फ मन से गुस्सा खत्म हो जाता है और सम्मान और बढ़ जाता है,0
अगर अब किसी ने मुझे डीएम में आने को कहा या डीएम में घुस कर बकवास करने की कोशिश करी तो उसके बाद हुए हश्र के ज़िम्मेदार आ,1
डुमरियागंज में जनसभा को संबोधित कर रहा हूँ httpstcoCevkvixTjq,0
अमेठी के लोक देवता बाबा परवन तिवारी की पूजा अर्चना व सबकी खुशहाली की कामना करती कांग्रेस महासचिव श्रीमती,0
Up में महागठबंधन ने जुमलो के बादलो के बीच स्ट्राइक कर दी और मोई जी के राडार को खबर भी न हुई httpst coSQ0Mj b1Crv,1
गुजरात दलितों के लिए बना नर्क लगातार चौथे दिन घोडी चढने के मामले में दलितों पर जुल्मअत्याचा र। अभी ईस वक्त गुजरात,0
कब डाल दिया \ U0001 f44c \U0001f339 \U0001f337 \U0001 f60a गुड नून \U0001 f44c \U0001f339,0
Narayan Sai 11 सालA saram Bapu 12 साल पुराना केसकोई सबूत नहींदुष्कर्म हुआ होता तो आरोप लगाने वाली बहनें क्यों 2013 तक,0
भगवान श्रीरामचन्द्र जी कहते हैंजननी जन्मभूमिश्च स्वर्गादपि गरीयसी ।अर्थात् माता तथा मातृ,0
आपके पेट मे मरोड़ कियू हो रहा है । अपनेे पैसे का पहनते है किसी का लूट के तो नही पहनते है ।,0
सांघी दलाल जो अपने आप को देश भक्त कहते हो देखें और पढ़ेंभारत का हर बुद्धिमान प्रेमी दिल से और वफादारी से खुद के हित में,0
निरहुआ तुम्हें पता नहीं है कि वह शख्स पैदा ले लिया है तुम से पहले वह हैं । तुम आजमगढ़ से कम से कम 2 से 3 लाख वोटों से हारोगे घमंड चूर चूर हो जाएगा 23 मई को ।,0
ऐसे लोगों और Facebook Pages के खिलाफ कार्यवाही ना होना भारतीय लोकतंत्र और कानून की नपुंसकता है । मेरा इन दोनों ही नेताओं से कोई वास्ता नहीं है परन्तु राजनीति अपनी जगह है और किसी के साथ ऐसा दुर्व्यवहार करना गलत है । httpstcoEN ddJKYQTE,0
सब बात छोड़ो चमचों \U0001 f61c अब ये बताओEVM हैक वाला पोस्ट कब से डालना है \ U0001 f914 \U0001 f914 \U0001 f600 \U0001 f600 \U0001 f601 \U0001f601,1
राष्ट्रीय गड्ढा \U0001 f602 \U0001 f603 \U0001 f602 \U0001 f923 \U0001 f603 \U0001 f603 \U0001 f602 \U0001 f923 \U0001 f603 \U0001 f60e \U0001 f602 \U0001 f603 \U0001 f60e httpstcou1jA d6732K,0
शायद हटाओ फिर तुम वॉट्सएप नॉलेज लेके पोस्ट पे पीक मारने आ गए।आरएसएस जिम्मेदार थी और अभी भी है,0
जाने क्यूँ ये दिल खींचा जाता है उसकी तरफक्या उसने भी मुझे पाने की दुआ मांगी है \ u2764 \ u2764 \ u2764 \ u2764 \ u2764 दीपु,0
कुछ भटके हुए नौजवानों ने रेपिस्ट सेना के जवानों को उड़ाया है चलिये JNU में शाम को पार्टी मनाते हैं आखिरकार अर्बन नक्सली होने का कुछ तो फायदा मिलना चाहिए ना,0
अगली ब्रेकिंग न्यूज़ भाजपा को इन्ही राज्यों मे सबसे ज्यादा सीटें मिली है औऱ अगले प्रधानमंत्री के रूप मे मोदी जी शपथ ले चुके है,0
आतंकवाद खत्म करने वाले खा रहे खीर अखिलेश httpstcoRyFl W6hZWu httpstco o f29bV liCT,1
विकास और राष्ट्र को लेकर हमारी भावना मजबूत रहे इसके लिए दिल्ली में मजबूत सरकार फिर से बनानी है ।हर बूथ पर आपको कमल खिलाना,0
ये दिवानगी ये जुनुन मोदी के लिए कोई आम नहीं है साहेबदीनदयालअटल अडवाणी जोशी जैसे करोडों की तपस्या का फल है \ U0001 f64f \U0001 f6a9 जागरू,0
छोड़ कर ग़लत हाथ पकड़ा है ht tpstcosXF kvSADQV,1
उधर चमचे चाटुकार कहते फिर रहे हैंराहुल जी ने माफी ही तो मांगी है मोदी के पैरों में गिरकर गिड़गिड़ाए थोड़े हैं मूत्र पि,1
आयेगातोमोदीही \ u2665 Prayagraj की 125 साल पुरानीनमकीन की दुकान के मालिक को देखिएऔर क्या थी उस दुकान की कहानी देखिएऔर,0
रविश कुमार को इंटरव्यू देने की हिम्मत मोदी तो क्या अपने आप को पत्रकार कहने वाले और मोदी के तलवे चाटने वाले पत्रकार के रूप में कुछ दल्ले भी नही करते फिर राहुल गांधी क्या चीज है,1
दुनिया में सारे फ़साद की जड सिर्फ सुन्नी मुसलमान है सिर्फ और सिर्फ उनको निपटाना चाहिए उसके बाद दुनिया में शांति ही शांति होगी,1
कपडो में छुपे पिछवाडे को निहारने वाले की उंगलियां जब नंगे पिछवाडे पर फेरते है तो उफ्फ रोम रोम खिल उठता है । आजकल के जवान लड़के तो उँगली फेरने से ज्यादा अपनी उंगलियों को पिछवाडे पर छापने में ज्यादा विश्वास रखते है । उंगलियों के निशान बार बार याद दिलाते है आह।शुभ संध्या सब को। httpstcoOk q9lYL0Oh,1
